Der Verantwortung als Geberland gerecht,"UN-Hilfsorganisationen leiden unter einer chronischen Unterfinanzierung, weil die Geberländer wie auch Deutschland zu wenig Mittel für die vielfältigen Hilfsmissionen zur Flüchtlingsversorgung vor Ort bereitstellen. Es kommt auch regelmäßig zu Verzögerungen bei den versprochenen Zahlungen. Die teilweise prekäre Lage in den Flüchtlingscamps in Ländern wie dem Libanon, in Jordanien, Kenia, Uganda und dem Tschad zwangen deshalb schon viele der dort untergekommenen Geflohenen zur Weiterflucht – auch in Richtung Europa. Die- ser Umstand ist auch auf das Versagen der EU und ihrer Mitgliedstaaten zurückzuführen. Das Ergebnis sieht man aktuell in Griechenland und auf den Kanarischen Inseln. Wir stehen deshalb für eine kontinuierliche Finanzierung durch die EU-Mitgliedstaaten. Ziel muss mehr Planungssicherheit durch einen eigenen UN-Haus- halt sein. Neben der Versorgung mit Nahrung, Medizin, Unterkunft und Kleidung muss die humanitäre Hilfe vor Ort auch intensive Bildungsangebote beinhalten. Nur so kann vor allem jungen Menschen eine Perspektive",,,,
Eigener Haushalt für die Hilfsorganisationen der,"Wir wollen erreichen, dass die UNO mittelfristig einen eigenen Haushalt für ihre Hilfsorganisationen aufstellen kann, um dort eine lückenlose Finanzierung sicherzustellen. Bisher müssen die Mittel immer wieder neu von den Geberländern wie Deutschland eingeworben werden. Die Folgen sind Engpässe bei der Lebensmittel- und Gesundheitsversorgung, die die Menschen in Flüchtlingscamps dazu zwingen, von dort aus weiter nach Europa zu fliehen. Ein eigener Haushalt würde diese Fluchtursache abmildern.",,,,
0.7 Prozent unserer Wirtschaftsleistung für,"Wir werden uns dafür einsetzen, dass Deutschland, das international vereinbarte 0,7-Prozent-Ziel schnellst- möglich erreicht: 0,7 Prozent unseres Bruttoinlandsprodukts müssen in die Entwicklungspolitik fließen. Diese Gelder sind eine wichtige Investition in unsere Sicherheit, weil sie einer Flucht nach Europa und Radikalisie- rungen in der Dritten Welt vorbeugen. Dabei wollen wir dafür sorgen, dass die Statistik nicht geschönt wird: Die Kosten für die Flüchtlingsunterbringung in Deutschland dürfen hier nicht länger mit eingerechnet werden. Umgekehrt müssen wir aber auch sicherstellen, dass Gelder der Entwicklungshilfe nicht auf privaten Konten „versickern“ können.",,,,
Textilbündnis,"Wir wollen erreichen, dass die gesamte deutsche Textilindustrie sich verpflichtet, eine faire Produktion in Schwellen- und Entwicklungsländern sicherzustellen. Es beteiligen sich aber bisher noch zu wenige Unterneh- men an dem hierfür geschaffenen Textilbündnis, um diesem Ziel zügig näherzukommen. Wir wollen es daher durch gezielte Kampagnen und Kommunikationsmaßnahmen bekannter machen.",,,,
VERBRAUCHERSICHERHEIT AUF HÖCHSTEM,"Unser Sicherheitsbegriff schließt auch die Gefahrenabwehr im Bereich von Waren und Dienstleistungen ein. Wir sind stolz auf unser im Grundgesetz verankertes Vorsorgeprinzip, durch das Schäden für unsere Gesund- heit im Voraus vermieden werden sollen. Damit sollen vorsorglich auf unserem Markt nur die Waren zugelas- sen werden, von denen nachweislich keine Gefahr ausgeht. Dank der Meisterpflicht in Berufen wie Elektriker oder Schornsteinfeger leisten unsere Handwerker*innen einen großen Beitrag zur Sicherheit der Menschen.",,,,
Vorsorgeprinzip wieder ernst,"Wir wollen keine Aufweichung unseres Vorsorgeprinzips. Internationale Abkommen wie das Übereinkommen der Welthandelsorganisation über sanitäre und phytosanitäre Maßnahmen oder Handelsabkommen der EU wie CETA (mit Kanada), TTIP (mit den USA) und Mercosur stellen unseren vorsorgenden Ansatz zunehmend infrage. Die Große Koalition treibt dies weiter voran. Dem stellen wir uns entgegen. Alle Verursacher der Ver- schmutzung von lebensnotwendigen Ressourcen sind finanziell in die Verantwortung zu nehmen.",,,,
Menschenrechtsstandards,"Der Schutz von Arbeitnehmer*innen muss auch bei Importen gewährleistet werden. Die Verbraucher*innen sollen sich darauf verlassen können, dass das, was in unseren Läden und online für unseren Markt angeboten wird, unter Beachtung unserer Menschenrechtsstandards erzeugt wird.",,,,
Information der,"Wir stehen für einen starken europäischen Verbraucherschutz auf hohem Niveau. Dabei setzen wir auf die mündigen Bürger*innen: Eine staatliche Bevormundung bei Kaufentscheidungen lehnen wir strikt ab. Wir wollen weniger Bürokratie und stattdessen eine vollumfängliche Information der Verbraucher*innen sowie eine gezielte Vermittlung von Alltagskompetenzen. Die Arbeit der Verbraucherzentralen muss gestärkt werden. Die Herkunftskennzeichnung insbesondere auch für tierische Lebensmittel ist noch immer unzureichend, die Verbraucher*innen werden über die Herkunft von Lebensmitteln im Unklaren gelassen, bewusste Kaufent- scheidungen werden damit erschwert. Die osteuropäische Pute, in Deutschland lediglich geschlachtet und verarbeitet, erscheint den Verbraucher*innen oftmals irreführend als heimisches Produkt. Das muss geändert werden.",,,,
"Konsum von Zucker, Salz und Transfetten","Eine ungesunde Ernährung hat gewaltige Auswirkungen auf die Gesundheit und damit die Finanzierung unse- res Gesundheitssystems. Deshalb fordern wir detaillierte und lesbare Kennzeichnungen und Deklarationen von Nahrungsmitteln. Wir sehen die Nahrungsmittelindustrie in der Pflicht, den Anteil von Zucker, Salz und Transfetten zu reduzieren. Wir fördern und fordern zusätzlich eine flächendeckende Ernährungsberatung, von den Arztpraxen bis hin zu allen Beteiligten im Gesundheitswesen, die bereits in den Kindergärten und Schulen beginnt.",,,,
Vorratsdatenspeicherung,"Aus sicherheitspolitischen Gründen ist eine Speicherung von persönlichen Daten nicht vollständig vermeidbar. Für die Gefahrenabwehr, insbesondere jedoch für Ermittlungen jeglicher Art brauchen die Strafverfolgungs- behörden einen umfassenden Zugriff auf die erforderlichen Daten. Ein Vollzugriff sollte nur in begründeten Einzelfällen und nur in engen rechtlichen Grenzen stattfinden. Abfragen zu gespeicherten Daten sollten ledig- lich im „Treffer/Kein Treffer“-Verfahren erfolgen, eventuelle Freigaben dieser Informationen müssen geneh- migt werden. Einen generellen Zugriff auf sämtliche erfassten und protokollierten personenbezogenen Daten lehnen wir ab, weil dies in die persönliche Freiheit und Unversehrtheit jedes einzelnen Menschen erheblich eingreift.",,,,
Kampf gegen,"Allein in Deutschland sterben jährlich ca. 25.000 Menschen an den Folgen einer Infektion durch resistente Keime. Durch den ungezielten und übermäßigen Gebrauch von Antibiotika in der Human- und Veterinärme- dizin entstehen viele Resistenzen. Wir wollen eine umfangreiche Aufklärungskampagne durchführen, um die Bevölkerung, die Ärzt*innen, Tierärzt*innen und Landwirt*innen für dieses Thema zu sensibilisieren und auf alternative Behandlungsmöglichkeiten hinzuweisen. Reserveantibiotika sind ausschließlich für den humanme- dizinischen Gebrauch gedacht. Wir fordern eine Weiterführung der Deutschen-Antibiotika-Resistenz-Strategie „DART2020“. Diese Initiative erarbeitet in allen Bereichen, wie Ernährung, Medizin, Forschung und Umwelt, international abgestimmt Strategien für einen minimalen, aber effektiven Einsatz von Antibiotika. Wir brau- chen mehr Forschungsanstrengungen, um weitere Umweltschäden, Schäden in der Landwirtschaft und Me- dizin zu verhindern. Eine vermehrte Zulassung neuer alternativer Präparate sowie deren Kostenübernahme im Gesundheitswesen sind ebenfalls erforderlich.",,,,
Künstliche Intelligenz – Risiken erkennen und Chancen,"Industrie 4.0 ist eines der zentralen Themen der kommenden Jahrzehnte. Deutschland ist ein rohstoffarmes Land und hat sich als Hochtechnologiestandort weltweit einen Namen gemacht. Es steht sowohl wirtschaft- lich als auch ökologisch vor gewaltigen Herausforderungen. Um diese führende Marktposition nicht zu ver- lieren, dürfen wir uns der technologischen Entwicklung nicht verschließen. Wir befürworten den Einsatz von künstlicher Intelligenz. Bei allen positiven Aspekten darf man die Risiken nicht außer Acht lassen. Es bedarf ethisch- verantwortungsvoller, sicherheitstechnischer und datenschutzrechtlicher Rahmensetzungen. Künst- liche Intelligenz soll immer nur der Unterstützung der Menschen dienen und darf niemals in die Lage versetzt werden, die Kontrolle über sicherheitssensible Systeme zu übernehmen.",,,,
Atomausstieg für unsere,"Wir stehen für den endgültigen Ausstieg aus der Atomenergie und die Wende hin zu erneuerbaren Energien. Tschernobyl und Fukushima haben uns vor Augen geführt, welche Gefahr von Kernkraftwerken ausgehen kann. Störfälle durch Computerviren, Terroranschläge oder unvorhergesehene Materialschwäche können fatale Fol- gen für unsere Heimat haben. Uns bereiten auch die Störfälle grenznaher Kernkraftwerke im Ausland große Sorgen, wie etwa Cattenom in Frankreich oder Tihange in Belgien. Wir wollen hier auf internationaler Ebene mehr Sicherheit für unsere Bürger*innen erreichen.",,,,
"Kein Endlager, sondern Rückholbarkeit des","Die Rückholbarkeit des Atommülls muss gewährleistet sein. Wir wollen deshalb, dass das hochgefährliche Material auch in der Zukunft unter Kontrolle bleibt und zu jedem Zeitpunkt sicher erreicht werden kann.",,,,
EHRLICHKEIT UND,"Deutschland ist eine der größten Wirtschaftsmächte der Welt. Grund dafür sind die vielen Millionen Bür- ger*innen, die durch Leistung, Einsatz und Innovationsfreude unseren Wohlstand erwirtschaften. Unterneh- mer*innen mit Verantwortung auf der einen, Arbeitnehmer*innen mit klugen Köpfen auf der anderen Seite sind das Rückgrat unserer Gesellschaft. Wir FREIE WÄHLER wollen uns dafür starkmachen, dass dies nicht aus den Fugen gerät. Deshalb wollen wir die hart arbeitende Mittelschicht massiv entlasten. Wir brauchen neue Anreize, damit sich Leistung wieder lohnt. Die für unser Wirtschaftsleben unverzichtbare Infrastruktur – von den Breitbandnetzen über die Schiene und Straße bis hin zu den Gewässern – benötigt zudem dringend In- vestitionen. Wir fordern deshalb z.B. einen bundesweiten Straßenrettungsschirm.",,,,
ARBEIT MUSS SICH WIEDER,"Wer Vollzeit arbeitet, muss genug verdienen, um ohne staatliche Hilfen leben zu können. Eine faire Entlohnung sorgt für die notwendigen Leistungsanreize. Der Mindestlohn ist vor diesem Hintergrund eine gute und wich- tige Entwicklung. Doch die damit verbundene Bürokratie ist gerade für den Mittelstand überbordend. Für den Erhalt von Wohlstand und Arbeitsplätzen in Deutschland treten wir für eine Beschäftigungspolitik ein, die am Standort Deutschland eine Wertschöpfung auf hohem Niveau gewährleistet. Die (regionale) Wertschöpfung in Deutschland muss wieder fair verteilt werden. Arbeit muss sich nicht nur wieder lohnen, sondern sie muss auch dazu dienen, dass man heute und in Zukunft gut davon leben kann. Deutschland ist vom „kranken Mann“ Europas zu einem Land geworden, dass eine hohe Wertschöpfung vor- zuweisen hat. Die immer stärkere Entwicklung hin zu einem Billiglohnland sehen wir mit Besorgnis, da diese zu weiteren sozialen Spannungen führt. Immer mehr Menschen werden durch diese Entwicklung abgehängt. Dies gefährdet auf lange Sicht den sozialen Frieden in unserem Land. Hier gilt es, gegenzusteuern und die Verteilung der Wertschöpfung zwischen Unternehmen und Beschäftigten gerechter zu gestalten. Wir stehen Arbeitnehmervertreter*innen als legitime Interessenvertretung der Arbeitnehmer*innen grundsätzlich positiv gegenüber und begrüßen ihre stärkere Einbindung.",,,,
Erhalt der,"Tarifverträge sind geeignet, auf die spezifischen Bedürfnisse der Branchen und der Regionen einzugehen. Die Allgemeinverbindlichkeitserklärung tariflicher Mindestlöhne, die über dem gesetzlichen Mindestlohn liegen, muss deshalb weiter gefördert werden.",,,,
Gleicher Lohn für gleiche,"Der Lohnunterschied zwischen Männern und Frauen ist nach wie vor groß. Im europäischen Vergleich sind wir Schlusslicht und die Große Koalition hat hier zu wenig getan. Das neue Entgeltgleichheitsgesetz ist ein fauler Kompromiss, der für die meisten Frauen keine Verbesserung herbeiführen wird. Das wollen wir ändern.",,,,
Eingrenzung der,"Leiharbeit darf nur für die Abdeckung von Auftragsspitzen eingesetzt werden. Damit steht Unternehmen ein Instrument zur Verfügung, um flexibel reagieren zu können. Dieses Modell darf nicht ausufern und zur un- sozialen Kostensenkung oder Verdrängung der Stammbelegschaften missbraucht werden. Wir wollen deshalb, dass die Arbeit der Leiharbeiter*innen von Beginn an gleich bezahlt werden muss wie die vergleichbare Arbeit der Stammbelegschaft. Dadurch wird die Arbeit von Leiharbeiter*innen für das Unternehmen teurer und dient somit als Ausnahme. Ebenfalls müssen sachgrundlose Kettenverträge mit der zweiten Verlängerung verpflich- tend und automatisch in einen festen Arbeitsvertrag umgewandelt werden.",,,,
Arbeitsplätze für Hochqualifizierte schaffen und,"Der Innovationsstandort Deutschland bietet beste Voraussetzungen für die Schaffung und Sicherung von Arbeitsplätzen für Hochqualifizierte. Dies ist die Bedingung für unseren Wohlstand und die Zukunft unseres Landes. Wir stehen deshalb für eine Politik, die den Standort Deutschland für in- wie ausländische Unter- nehmen attraktiv hält und durch gute Bildung die klugen Köpfe von morgen hervorbringt. Das Abitur wird mittlerweile vielfach als „Mindestabschluss“ einer schulischen Qualifikation angesehen. Daraus resultiert bei Jugendlichen der Trugschluss, dass nur das Abitur optimal auf eine erfolgreiche Berufstätigkeit vorbereitet. Des Weiteren wird das Bild vermittelt, dass Akademiker*innen mehr verdienen als Nichtakademiker*innen, dass das Arbeitslosigkeitsrisiko geringer ist und dass Menschen mit Hochschulabschluss schlicht die besseren Jobs haben. Dieses Bild wollen wir ändern. Zu Beginn der Corona-Pandemie Anfang April 2020 fehlten dop- pelt so viele Facharbeiter*innen in den Bereichen Mathematik, Informatik, Naturwissenschaft und Technik (MINT) wie MINT-Akademiker*innen. Die Momentaufnahme darf nicht darüber hinwegtäuschen, dass der Fachkräftemangel ein ernstes Problem darstellt. Um die Herausforderungen, wie den Klimawandel oder den Strukturwandel der Industrie, bewältigen zu können, sind gerade MINT-Qualifikationen gefragt.",,,,
Scheinselbstständigkeit,"Scheinselbstständigkeit ist unsolidarisch und muss bekämpft werden. Sozialversicherungsbeiträge zu umge- hen bedeutet, unsere sozialen Sicherungssysteme zu schwächen und die Scheinselbstständigen einem Alters- armutsrisiko auszusetzen. Wir wollen deshalb klare gesetzliche Regelungen und auch eine strengere und flä- chendeckendere Überprüfung. Allerdings muss darauf geachtet werden, dass echte Selbstständige und deren Auftraggeber*innen durch neue Regelungen nicht verunsichert und mit ins Fadenkreuz genommen werden.",,,,
Faire Entlohnung bei,"Auf dem Weg ins berufliche Leben sind viele Jugendliche auf die Absolvierung von Praktika angewiesen. Wich- tig ist für uns, dass Praktikant*innen nicht ausgenutzt werden, sondern eine faire verpflichtende Bezahlung für ihre Arbeit erhalten. Eine Generation „Praktikum“ darf es nicht mehr geben.",,,,
Ehrliche,"Bei den regelmäßigen Erhebungen der Arbeitslosen wird viel getrickst. Ältere Bezieher*innen, Ein-Euro-Job- ber*innen, Arbeitslose in Weiterbildungsmaßnahmen, kranke Arbeitslose und viele mehr werden nicht in die Statistik aufgenommen. Der Öffentlichkeit wird bei dieser Falschdarstellung kein Dienst erwiesen. Es geht viel- mehr das Vertrauen der Bevölkerung verloren. Wir wollen das ändern und wieder zu einer ungeschönten Arbeitslosenstatistik zurückkehren.",,,,
